path,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
"[21, 22, 13, 10, 3]",896.1954161919139,977.7590060404522,925.8587633795705,1021.2535416020501,860.657021792332,1329.0290867200615,1215.981760507959,1231.5844984344592,1266.1470713530266,937.3849570596211
"[21, 14, 9, 8, 4]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 22, 13, 10, 3, 4]",6.768952499227633e-219,8.568409159544858e-188,1.0613227550385858e-168,6.332872988329126e-171,9.851727395592017e-224,1.8086517399241506e-204,1.1827081833240893e-205,8.748570126666897e-194,4.6615750894359835e-256,7.583804821385194e-164
"[21, 14, 9, 8, 4, 5]",7.69645578591941e-171,7.321612387250405e-168,1.3697027378530733e-183,1.619791061102059e-173,4.230803080252063e-161,9.749316135508712e-174,1.607721711781593e-215,1.2949994129768225e-234,3.575462415103065e-178,1.1710481778431713e-254
"[21, 19, 17, 6, 7, 5]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 19, 17, 6]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 20, 19, 17, 6]",1.5540234260519963e-45,6.3985682070397994e-27,3.915959911034168e-48,6.388791417625628e-39,2.4944809530844133e-42,4.277374356132687e-35,1.0664006322595497e-75,8.923644905183341e-201,1.066098353898012e-33,7.308199045822372e-190
"[21, 19, 17, 6, 7]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 14, 9, 8, 7]",8.214938628e-314,5.2578404688567e-309,0.0,6.51730937e-315,1.6443667981341034e-302,3.8318e-319,0.0,0.0,1.088e-320,0.0
"[21, 14, 9, 8]",1995.1050485378557,2002.169231304426,2256.180865546914,2035.6814979030023,2336.193801618703,2248.0924905664515,2306.1127281198983,2012.531226277283,2051.9554428596125,2164.4303845594277
"[21, 19, 17, 6, 7, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 14, 9]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 22, 13, 10, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 14, 9, 10]",9.923335451374196e-169,3.2365657461101925e-175,1.0906758748054875e-192,4.025607191773691e-165,3.3427331304496515e-165,5.456164637636495e-175,6.116288158359677e-180,2.7729406239062457e-151,1.9091202585001814e-166,5.827670108053858e-183
"[21, 22, 13, 10]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 14, 9, 10, 11]",9.923335451374196e-169,3.2365657461116643e-175,1.0906758748057355e-192,4.025607191775522e-165,3.3427331304496515e-165,5.456164637635254e-175,6.116288158359677e-180,2.7729406239068762e-151,1.9091202585006155e-166,5.827670108056509e-183
"[21, 22, 13, 10, 11]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 20, 23, 12]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 19, 20, 23, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 14, 13]",1.9985959190992623e-48,2.3202283694667502e-54,6.318539930272537e-59,2.4931857056760268e-46,4.212380465403802e-49,1.783632140900554e-61,5.1747706973433387e-51,2.5077726211566384e-36,4.615844442683296e-40,1.2583287405350921e-46
"[21, 22, 13]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 14]",7914.930749311514,7809.890701169457,7815.394606635747,7754.779786797347,7679.300624633386,8024.498585441048,7932.813536135229,7407.392127129023,7929.07741274308,7588.612895944387
"[21, 19, 18, 14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 14, 9, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 19, 17, 15]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 14, 9, 16]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 19, 18, 16]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 19, 17]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 20, 19, 17]",1.5540234260519963e-45,6.3985682070397994e-27,3.915959911034168e-48,6.388791417624176e-39,2.4944809530838458e-42,4.277374356132687e-35,1.0664006322595497e-75,8.92364490518537e-201,1.066098353898012e-33,7.30819904582071e-190
"[21, 14, 18]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 19, 18]",1.7698382097242912e-197,2.565823132949712e-202,1.5567096896806957e-191,5.402272800861242e-200,2.3873060320230802e-209,2.540224650663579e-196,2.0600684303358048e-160,4.894541360606685e-131,2.6926747369457266e-198,8.141320169924221e-119
"[21, 19]",7060.764292374852,7268.743765118819,7077.060958999434,7044.971850481158,7170.984873482076,7325.518982371946,7251.938332515386,7376.0520880192225,7083.15140822475,7323.787457001614
"[21, 20, 19]",1.097259311618072e-40,4.650955276061332e-22,2.7713487003383657e-43,4.500885569577328e-34,1.7887885181753409e-37,3.133398704056098e-30,7.733471622902549e-71,6.582126963562716e-196,7.551336056717932e-29,5.352369650505288e-185
"[21, 20]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 19, 20]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 22]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[21, 14, 13, 22]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[21, 20, 23]",3242.9080580921964,3308.212182959637,3598.1610843999315,3259.9515922281157,3166.1165862231665,3134.592796412737,3307.138390270972,3177.666450778179,3167.460512839266,3557.48027814277
"[21, 22, 23]",3.0807757436898163e-30,4.739972467181614e-36,6.041360926806218e-27,1.977446074163487e-31,3.513793756258914e-27,2.3303952247099527e-35,8.05015992021598e-34,1.3169312816818668e-39,9.917343294290976e-34,4.7585993846368354e-33
"[22, 13, 10, 3, 2, 0]",0.0,0.0,0.0,1.2865697e-317,0.0,0.0,0.0,9.69906307e-315,0.0,2.876997878006679e-307
"[22, 23, 12, 11, 2, 0]",1080.7822437846032,834.9771103028093,971.7646298895609,888.4498072492287,646.8987336319461,802.7256789798379,1060.5660897737646,902.4724493100537,978.8327167414158,710.8725764210428
"[22, 13, 10, 3, 2]",0.0,0.0,0.0,1.45e-321,0.0,0.0,0.0,1.07472e-318,0.0,4.047135834794e-311
"[22, 23, 12, 11, 2]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 3]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 14, 9, 10, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 13, 10, 3, 4]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 14, 9, 8, 4]",3.87022050942223e-136,3.1356136994886464e-172,2.3497087812053484e-185,1.0286106213308107e-183,1.0439086441462731e-129,7.362814909039762e-152,1.0630676332081514e-153,4.1473881267467553e-172,5.5791573875823296e-105,4.511580983526808e-199
"[22, 13, 10, 3, 4, 5]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 14, 9, 8, 4, 5]",3.8702205094213504e-136,3.1356136994879333e-172,2.349708781206417e-185,1.0286106213303427e-183,1.0439086441460357e-129,7.3628149090380885e-152,1.0630676332081514e-153,4.147388126747699e-172,5.5791573875823296e-105,4.511580983526808e-199
"[22, 21, 19, 17, 6]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 9, 8, 7, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 13, 10, 9, 8, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 21, 14, 9, 8, 7]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 9, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 21, 14, 9, 8]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 21, 14, 9]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 14, 9, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 13, 10, 11]",3.865395002753627e-271,1.2648560859923079e-273,1.1992897392986502e-291,1.2987632912762081e-270,6.825094932138596e-270,1.0013228992377809e-276,1e-323,2.734473954100474e-255,1.9569220758801597e-285,2.3729777295753955e-292
"[22, 23, 12, 11]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 23, 12]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 11, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 13]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 14, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 13, 14]",3.7494673411065805e-38,2.510873604072649e-27,1.8363855021297395e-28,7.37066134929467e-41,2.4514646958897717e-39,7.096449630242909e-24,1.7612378811288738e-31,3.039187484902929e-39,9.954545199216582e-41,4.260063014597318e-32
"[22, 21, 14]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 9, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 21, 14, 9, 15]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 9, 16]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 21, 14, 9, 16]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 19, 17]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 10, 9, 15, 17]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 13, 14, 18]",3.7494673411065805e-38,2.5108736040723634e-27,1.8363855021297395e-28,7.370661349295507e-41,2.4514646958897717e-39,7.096449630242909e-24,1.7612378811284733e-31,3.039187484902929e-39,9.954545199217712e-41,4.260063014597318e-32
"[22, 21, 14, 18]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 19]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 23, 20, 19]",4.662769694273783e-68,6.482384035892159e-85,1.5322838835537092e-83,1.5682266752697158e-71,2.1512012517082278e-86,3.5191952769938524e-70,2.8774157009057895e-83,2.187567483136313e-230,1.325091351382409e-47,6.076130149132062e-188
"[22, 21, 20]",0.1,0.1,0.1,0.1,0.1,0.1,0.09999999730174991,0.1,0.09999999999999876,0.0011884773008186524
"[22, 23, 20]",3.0004500679372455e-24,1.01309915377008e-59,3.9129202503732295e-37,2.454653114740002e-34,8.623843164840681e-46,8.227466160280793e-37,2.698250109968927e-09,2.451428207172282e-31,1.2429353694599262e-15,0.09881152269918135
"[22, 21]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 13, 14, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[22, 23]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[22, 21, 20, 23]",2.758e-320,1.8752e-319,1.5e-322,1.073886e-318,9.3e-322,1.791226e-316,5.163e-321,8.74e-322,8.4e-323,0.0
"[23, 12, 11, 2, 0]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 22, 13, 10, 3, 2, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 12, 11, 2, 3]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 22, 13, 10, 3]",4.967333286103978e-195,3.0010169969947604e-178,9.394507722334719e-164,2.2099695671413447e-157,1.6713944059434415e-208,1.4140070330683697e-202,4.494108530416565e-200,7.040190775972021e-153,4.872698196750323e-235,1.3521084889625968e-146
"[23, 12, 11, 2, 0, 1, 5]",9.724423822213819e-33,5.238128988677174e-48,3.021163008782104e-62,4.357177202389887e-68,4.638314597188671e-15,2.953623248870617e-24,3.873189767558704e-22,5.331462513763295e-74,0.09999999999916712,1.4998386982784294e-78
"[23, 22, 13, 10, 3, 4, 5]",0.1,0.1,0.1,0.1,0.09999999999999537,0.1,0.1,0.1,8.328875665771754e-13,0.1
"[23, 20, 19, 17, 6]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1931269014984804e-48,0.1,5.781620730047772e-05
"[23, 22, 21, 19, 17, 6]",1.1656644800315367e-116,2.366414818660353e-101,1.0565968890412236e-99,3.0350127454485565e-115,3.5508972432226193e-100,7.950697290526008e-116,8.514140567202752e-103,0.1,4.902154365237998e-137,0.09994218379269953
"[23, 20, 19, 17, 6, 7]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 12, 11, 2, 0, 1, 5, 7]",0.0,1.390526e-317,0.0,0.0,1.55487e-319,0.0,0.0,1.759556883360506e-263,0.0,2.5651203780486274e-305
"[23, 12, 11, 10, 9, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 20, 21, 14, 9, 8]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 12, 11, 10, 9]",6.28818638e-315,1.28798e-318,2.9427427369237256e-297,0.0,0.0,2.0661239112839308e-300,1.5035026886458176e-295,0.0,0.0,0.0
"[23, 22, 13, 10, 9]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 12, 11, 10]",6.28818638e-315,1.28798e-318,2.9427427369237256e-297,0.0,0.0,2.0661239112844006e-300,1.5035026886454758e-295,0.0,0.0,0.0
"[23, 22, 13, 10]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 12, 11]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 22, 13, 10, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 12]",2177.556253069614,1929.1914912834138,1958.910251471467,1927.5362669166534,1659.7343120632993,2449.258943248955,1916.3838298642331,2201.1226006221395,1915.203408740499,2044.1197316289881
"[23, 22, 13, 10, 11, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 22, 13]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 12, 11, 10, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 20, 21, 14]",0.09999999999988299,4.075038575222928e-37,2.712699846872128e-15,0.09999999981501935,3.634856651630742e-05,1.311716908976323e-14,0.1,2.0303926998096976e-05,0.1,0.1
"[23, 22, 13, 14]",1.1702034145817874e-13,0.1,0.0999999999999973,1.8498064454574267e-10,0.0999636514334837,0.09999999999998688,2.3957108221936895e-23,0.09997969607300189,4.753655114736503e-27,1.9772678509046686e-21
"[23, 12, 11, 10, 9, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 20, 19, 17, 15]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 20, 19, 18, 16]",579.0288408016286,1228.1918078099459,974.919242466234,786.3123454062197,1089.5273649673873,879.992033082196,699.2134881050567,1080.3237079661203,862.0748354427898,934.5117098975305
"[23, 12, 11, 10, 9, 16]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[23, 20, 19, 18]",4.0493976732314495e-46,4.318281890355015e-77,8.02295664937914e-67,2.414957734185836e-47,2.7424855461396573e-73,4.502210358814594e-60,1.3737977885813109e-29,1.9215033612917545e-140,5.517921148999388e-24,1.105553019985206e-91
"[23, 22, 13, 14, 18]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 20, 19]",1323.475841208137,1150.7418584549189,1143.1627769964286,1180.6256661978498,1637.0594789648999,1510.3292089982933,1349.1893183282737,1.471065680466095e-44,1100.8966988478878,0.6379084544716883
"[23, 22, 21, 19]",1.5427287782768849e-112,2.7231325863004744e-97,1.207862233841878e-95,3.583213944514982e-111,5.8130299908492425e-96,1.2008170349787748e-111,1.1487187508015383e-98,1232.9498887490877,5.3967655579345015e-133,1102.700557101643
"[23, 20]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 22, 21, 20]",1.811469908886345e-160,1.5141666623351428e-126,4.137591059607674e-146,1.9390063380508335e-152,8.857645539578773e-141,3.4008108703863785e-149,9.079484884014274e-177,7.479208535132685e-154,5.22617869933448e-169,1.2633090379576988e-186
"[23, 20, 21]",3.2041158779572887e-26,1.02319067941039e-62,4.981562670426241e-42,3.984558143236469e-32,8.913962853811042e-43,9.30853297369068e-37,7.351629636869886e-10,6.171997240514642e-43,2.09408233431884e-15,2.1545199415220546e-12
"[23, 22, 21]",0.1,0.1,0.1,0.1,0.1,0.1,0.09999999926483703,0.1,0.09999999999999792,0.09999999999784548
"[23, 22]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[23, 20, 21, 22]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
